#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
I	NC_002505.1	1469402	1470967	+	2614830	-	VC1376	NP_231020.1	521	-	GGDEF family protein
I	NC_002505.1	1471032	1471562	+	2614831	-	VC1377	NP_231021.1	176	-	hypothetical protein VC1377
I	NC_002505.1	1471848	1472312	-	2614833	-	VC1379	NP_231023.1	154	-	hypothetical protein VC1379
I	NC_002505.1	1472359	1472709	-	2614834	-	VC1380	NP_231024.1	116	-	hypothetical protein VC1380
I	NC_002505.1	1472998	1476840	+	2614836	-	VC1382	NP_231026.2	1280	-	ATP-dependent RNA helicase HrpA
I	NC_002505.1	1476980	1477462	+	2614838	-	VC1384	NP_231028.1	160	-	hypothetical protein VC1384
I	NC_002505.1	1477679	1479031	+	2614840	-	VC1386	NP_231030.1	450	-	chaperone
I	NC_002505.1	1479156	1480172	+	2614020	lplA	VC1388	NP_231032.1	338	-	lipoate-protein ligase A
I	NC_002505.1	1480408	1480587	+	2614021	-	VC1389	NP_231033.1	59	-	hypothetical protein VC1389
I	NC_002505.1	1480565	1481515	-	2614022	-	VC1390	NP_231034.1	316	-	LysR family transcriptional regulator
I	NC_002505.1	1481602	1483008	+	2614023	-	VC1391	NP_231035.1	468	-	multidrug transporter
I	NC_002505.1	1483164	1484678	+	2614024	-	VC1392	NP_231036.1	504	-	deoxyribodipyrimidine photolyase
I	NC_002505.1	1484824	1485138	+	2614025	-	VC1393	NP_231037.1	104	-	sugE protein
I	NC_002505.1	1485193	1486428	-	2614026	-	VC1394	NP_231038.1	411	-	methyl-accepting chemotaxis protein
I	NC_002505.1	1486808	1487068	-	2614028	-	VC1396	NP_231039.1	86	-	hypothetical protein VC1396
I	NC_002505.1	1487058	1489343	-	2614029	-	VC1397	NP_231040.1	761	-	chemotaxis protein CheA
I	NC_002505.1	1489340	1489714	-	2614030	-	VC1398	NP_231041.1	124	-	chemotaxis protein CheY
I	NC_002505.1	1489689	1490555	-	2614031	-	VC1399	NP_231042.1	288	-	chemotaxis protein CheR
I	NC_002505.1	1490566	1491222	-	2614032	-	VC1400	NP_231043.1	218	-	hypothetical protein VC1400
I	NC_002505.1	1491209	1492285	-	2614033	-	VC1401	NP_231044.1	358	-	protein-glutamate methylesterase CheB
I	NC_002505.1	1492306	1493868	-	2614034	-	VC1402	NP_231045.1	520	-	purine-binding chemotaxis protein Chew
I	NC_002505.1	1493881	1495806	-	2614035	-	VC1403	NP_231046.1	641	-	methyl-accepting chemotaxis protein
I	NC_002505.1	1496398	1498089	+	2614037	-	VC1405	NP_231048.2	563	-	methyl-accepting chemotaxis protein
I	NC_002505.1	1498168	1499484	+	2614038	-	VC1406	NP_231049.1	438	-	methyl-accepting chemotaxis protein
I	NC_002505.1	1499666	1500859	+	2614039	-	VC1407	NP_231050.1	397	-	ATP-dependent RNA helicase RhlE
I	NC_002505.1	1500918	1501520	-	2614040	-	VC1408	NP_231051.1	200	-	TetR family transcriptional regulator
I	NC_002505.1	1501627	1503081	+	2614041	-	VC1409	NP_231052.1	484	-	multidrug resistance protein
I	NC_002505.1	1503062	1504282	+	2614042	-	VC1410	NP_231053.1	406	-	multidrug resistance protein VceA
I	NC_002505.1	1504292	1505827	+	2614043	-	VC1411	NP_231054.1	511	-	multidrug resistance protein VceB
I	NC_002505.1	1505902	1507638	-	2614045	-	VC1413	NP_231056.1	578	-	methyl-accepting chemotaxis protein
I	NC_002505.1	1507860	1509434	-	2614046	-	VC1414	NP_231057.1	524	-	thermostable carboxypeptidase 1
I	NC_002505.1	1509632	1510150	+	2614047	-	VC1415	NP_231058.1	172	-	hcp protein
I	NC_002505.1	1510278	1513769	+	2614048	-	VC1416	NP_231059.1	1163	-	VgrG protein
I	NC_002505.1	1513748	1514608	+	2614049	-	VC1417	NP_231060.1	286	-	hypothetical protein VC1417
I	NC_002505.1	1514611	1516536	+	2614050	-	VC1418	NP_231061.1	641	-	hypothetical protein VC1418
I	NC_002505.1	1516533	1517276	+	2614051	-	VC1419	NP_231062.1	247	-	hypothetical protein VC1419
I	NC_002505.1	1517421	1518158	+	2614052	-	VC1420	NP_231063.1	245	-	hypothetical protein VC1420
I	NC_002505.1	1518246	1518884	+	2614053	-	VC1421	NP_231064.1	212	-	hypothetical protein VC1421
I	NC_002505.1	1518957	1520333	-	2614054	-	VC1422	NP_231065.1	458	-	sodium/alanine symporter
I	NC_002505.1	1520836	1520994	+	16691853	-	VC1422a	YP_008474265.1	52	-	membrane protein
I	NC_002505.1	1521011	1521745	+	2614055	-	VC1423	NP_231066.1	244	-	hypothetical protein VC1423
I	NC_002505.1	1521892	1522929	-	2614056	-	VC1424	NP_231067.1	345	-	spermidine/putrescine ABC transporter substrate-binding protein
I	NC_002505.1	1523041	1524072	-	2614057	-	VC1425	NP_231068.2	343	-	spermidine/putrescine ABC transporter substrate-binding protein
I	NC_002505.1	1524175	1524945	-	2614058	potC	VC1426	NP_231069.1	256	-	spermidine/putrescine ABC transporter membrane protein
I	NC_002505.1	1524945	1525805	-	2614059	potB	VC1427	NP_231070.1	286	-	spermidine/putrescine ABC transporter membrane protein
I	NC_002505.1	1525786	1526919	-	2614060	potA	VC1428	NP_231071.1	377	-	putrescine/spermidine ABC transporter ATPase protein
I	NC_002505.1	1527205	1528050	+	2614061	-	VC1429	NP_231072.1	281	-	hypothetical protein VC1429
I	NC_002505.1	1528040	1528843	+	2614062	-	VC1430	NP_231073.1	267	-	bax protein
I	NC_002505.1	1528845	1529504	+	2614063	-	VC1431	NP_231074.1	219	-	hypothetical protein VC1431
I	NC_002505.1	1529581	1530513	-	2614064	-	VC1432	NP_231075.1	310	-	C32 tRNA thiolase
I	NC_002505.1	1530639	1531586	-	2614065	-	VC1433	NP_231076.1	315	-	universal stress protein UspE
I	NC_002505.1	1531716	1532468	-	2614066	-	VC1434	NP_231077.1	250	-	fumarate/nitrate reduction transcriptional regulator
I	NC_002505.1	1532558	1533232	-	2614067	-	VC1435	NP_231078.1	224	-	hypothetical protein VC1435
I	NC_002505.1	1533229	1533393	-	2614068	-	VC1436	NP_231079.1	54	-	FixS-like protein
I	NC_002505.1	1533397	1535769	-	2614069	-	VC1437	NP_231080.1	790	-	cation transporter E1-E2 family ATPase
I	NC_002505.1	1535774	1536250	-	2614070	-	VC1438	NP_231081.1	158	-	hypothetical protein VC1438
I	NC_002505.1	1536329	1537309	-	2614071	-	VC1439	NP_231082.1	326	-	cytochrome c oxidase subunit CcoP
I	NC_002505.1	1537317	1537481	-	2614072	-	VC1440	NP_231083.1	54	-	cytochrome c oxidase subunit CcoQ
I	NC_002505.1	1537493	1538113	-	2614073	-	VC1441	NP_231084.1	206	-	cbb3-type cytochrome c oxidase subunit II
I	NC_002505.1	1538127	1539560	-	2614074	-	VC1442	NP_231085.1	477	-	cbb3-type cytochrome c oxidase subunit I
I	NC_002505.1	1539789	1540169	+	2614075	-	VC1443	NP_231086.1	126	-	hypothetical protein VC1443
I	NC_002505.1	1540238	1541455	+	2614076	-	VC1444	NP_231087.1	405	-	hypothetical protein VC1444
I	NC_002505.1	1541452	1543170	+	2614077	-	VC1445	NP_231088.1	572	-	sensor histidine kinase/response regulator
I	NC_002505.1	1543231	1545396	-	2614078	-	VC1446	NP_231089.1	721	-	toxin secretion transporter
I	NC_002505.1	1545399	1546802	-	2614079	-	VC1447	NP_231090.1	467	-	RTX toxin transporter
I	NC_002505.1	1546757	1548919	-	2614080	-	VC1448	NP_231091.1	720	-	RTX toxin transporter
I	NC_002505.1	1549277	1549636	+	2614081	-	VC1449	NP_231092.1	119	-	hypothetical protein VC1449
I	NC_002505.1	1549662	1550123	+	2613956	-	VC1450	NP_231093.1	153	-	RTX toxin activating protein
I	NC_002505.1	1550108	1563784	+	2613957	-	VC1451	NP_231094.1	4558	-	RTX toxin RtxA
I	NC_002505.1	1564152	1564376	-	2613958	-	VC1452	NP_231095.1	74	-	RstC protein
I	NC_002505.1	1564470	1564844	-	2613959	-	VC1453	NP_231096.1	124	-	RstB1 protein
I	NC_002505.1	1564822	1565901	-	2613960	-	VC1454	NP_231097.1	359	-	RstA1 protein
I	NC_002505.1	1566027	1566365	+	2613961	-	VC1455	NP_231098.1	112	-	transcriptional repressor RstR
I	NC_002505.1	1566967	1567341	-	2613962	-	VC1456	NP_231099.1	124	-	cholera enterotoxin subunit B
I	NC_002505.1	1567338	1568114	-	2613963	-	VC1457	NP_231100.1	258	-	cholera enterotoxin subunit A
I	NC_002505.1	1568213	1569412	-	2613964	-	VC1458	NP_231101.1	399	-	zona occludens toxin
I	NC_002505.1	1569409	1569702	-	2613965	-	VC1459	NP_231102.1	97	-	accessory cholera enterotoxin
I	NC_002505.1	1569699	1570982	-	2613966	-	VC1460	NP_231103.1	427	-	hypothetical protein VC1460
I	NC_002505.1	1570993	1571241	-	2613967	-	VC1461	NP_231104.1	82	-	colonization factor
I	NC_002505.1	1571377	1571760	-	2613968	-	VC1462	NP_231105.1	127	-	RstB2 protein
I	NC_002505.1	1571738	1572817	-	2613969	-	VC1463	NP_231106.1	359	-	RstA2 protein
I	NC_002505.1	1572943	1573281	+	2613970	-	VC1464	NP_231107.1	112	-	transcriptional repressor RstR
I	NC_002505.1	1573771	1574355	-	2613971	-	VC1465	NP_231108.1	194	-	hypothetical protein VC1465
I	NC_002505.1	1574348	1574515	-	2613972	-	VC1466	NP_231109.1	55	-	hypothetical protein VC1466
I	NC_002505.1	1574593	1575285	-	2613973	-	VC1467	NP_231110.1	230	-	hypothetical protein VC1467
I	NC_002505.1	1575415	1575699	-	2613974	-	VC1468	NP_231111.1	94	-	hypothetical protein VC1468
I	NC_002505.1	1575704	1577272	-	2613975	-	VC1469	NP_231112.1	522	-	phage replication protein Cri
I	NC_002505.1	1577434	1578000	+	2613976	-	VC1470	YP_007648022.1	188	-	XRE family transcriptional regulator
I	NC_002505.1	1579039	1579206	-	2613977	-	VC1471	NP_231113.1	55	-	hypothetical protein VC1471
I	NC_002505.1	1579199	1579366	-	2613978	-	VC1472	NP_231114.1	55	-	hypothetical protein VC1472
I	NC_002505.1	1579444	1580136	-	2613979	-	VC1473	NP_231115.1	230	-	hypothetical protein VC1473
I	NC_002505.1	1580266	1580550	-	2613980	-	VC1474	NP_231116.1	94	-	hypothetical protein VC1474
I	NC_002505.1	1580555	1582123	-	2613981	-	VC1475	NP_231117.1	522	-	phage replication protein Cri
I	NC_002505.1	1582285	1582851	+	2613982	-	VC1476	YP_007648023.1	188	-	XRE family transcriptional regulator
I	NC_002505.1	1583160	1583513	+	2613983	-	VC1477	NP_231118.1	117	-	transposase OrfAB subunit A
I	NC_002505.1	1583510	1584382	+	2613984	-	VC1478	NP_231119.1	290	-	transposase OrfAB subunit B
I	NC_002505.1	1585291	1585650	-	2613985	-	VC1479	NP_231120.1	119	-	hypothetical protein VC1479
I	NC_002505.1	1585761	1586093	-	2613986	-	VC1480	NP_231121.1	110	-	hypothetical protein VC1480
I	NC_002505.1	1586098	1586607	-	2613987	-	VC1481	NP_231122.1	169	-	hypothetical protein VC1481
I	NC_002505.1	1586564	1588360	+	2613988	-	VC1482	NP_231123.1	598	-	ATP-dependent protease LA-like protein
I	NC_002505.1	1588425	1588943	+	2613989	-	VC1483	NP_231124.1	172	-	3-hydroxydecanoyl-ACP dehydratase
I	NC_002505.1	1589026	1589199	-	2613990	-	VC1484	NP_231125.1	57	-	ribosome modulation factor
I	NC_002505.1	1589366	1591060	-	2613991	-	VC1485	NP_231126.1	564	-	hypothetical protein VC1485
I	NC_002505.1	1591066	1592985	-	2613992	-	VC1486	NP_231127.1	639	-	ABC transporter ATPase
I	NC_002505.1	1592963	1593205	-	2613993	-	VC1487	NP_231128.1	80	-	hypothetical protein VC1487
I	NC_002505.1	1593214	1595340	-	2613994	rlmL	VC1488	NP_231129.1	708	-	23S rRNA m(2)G2445 methyltransferase
I	NC_002505.1	1595800	1596342	-	2613996	-	VC1490	NP_231131.1	180	-	hypothetical protein VC1490
I	NC_002505.1	1596497	1597507	-	2613997	-	VC1491	NP_231132.1	336	-	dihydroorotate dehydrogenase 2
I	NC_002505.1	1597581	1602422	-	2613998	-	VC1492	NP_231133.1	1613	-	hypothetical protein VC1492
I	NC_002505.1	1602611	1602847	-	2613999	-	VC1493	NP_231134.1	78	-	hypothetical protein VC1493
I	NC_002505.1	1602881	1605487	-	2614000	pepN	VC1494	NP_231135.1	868	-	aminopeptidase
I	NC_002505.1	1605686	1606402	-	2614001	-	VC1495	NP_231136.1	238	-	hypothetical protein VC1495
I	NC_002505.1	1606511	1608508	-	2614002	-	VC1496	NP_231137.1	665	-	carboxy-terminal protease
I	NC_002505.1	1608526	1609152	-	2614003	-	VC1497	NP_231138.1	208	-	solute/DNA competence effector
I	NC_002505.1	1609253	1609831	-	2614004	-	VC1498	NP_231139.1	192	-	hypothetical protein VC1498
I	NC_002505.1	1609776	1611608	+	2614005	-	VC1499	NP_231140.1	610	-	ABC transporter ATP-binding protein
I	NC_002505.1	1611642	1612901	+	2614006	-	VC1500	NP_231141.1	419	-	PqiA family protein
I	NC_002505.1	1612911	1615550	+	2614007	-	VC1501	NP_231142.1	879	-	hypothetical protein VC1501
I	NC_002505.1	1615581	1617092	+	2614008	yebU	VC1502	NP_231143.1	503	-	rRNA (cytosine-C(5)-)-methyltransferase RsmF
I	NC_002505.1	1617274	1618107	-	2614009	-	VC1503	NP_231144.2	277	-	hypothetical protein VC1503
I	NC_002505.1	1619550	1620026	-	2614012	-	VC1506	NP_231147.1	158	-	hypothetical protein VC1506
I	NC_002505.1	1620302	1621363	+	2614013	-	VC1507	NP_231148.2	353	-	phospho-2-dehydro-3-deoxyheptonate aldolase
I	NC_002505.1	1621375	1621857	+	2614014	-	VC1508	NP_231149.1	160	-	nucleotide-binding protein
I	NC_002505.1	1621992	1622771	-	2614015	-	VC1509	NP_231150.1	259	-	NAD-dependent deacetylase
I	NC_002505.1	1622869	1623291	-	2614016	-	VC1510	NP_231151.1	140	-	hypothetical protein VC1510
I	NC_002505.1	1623278	1624351	-	2614017	-	VC1511	NP_231152.1	357	-	formate dehydrogenase cytochrome B556 subunit
I	NC_002505.1	1624352	1624960	-	2614018	-	VC1512	NP_231153.1	202	-	formate dehydrogenase iron-sulfur subunit
I	NC_002505.1	1627838	1628035	-	2613893	-	VC1514	NP_231154.1	65	-	hypothetical protein VC1514
I	NC_002505.1	1628113	1628769	-	2613894	-	VC1515	NP_231155.1	218	-	formate dehydrogenase-specific chaperone
I	NC_002505.1	1628795	1630456	-	2613895	-	VC1516	NP_231156.1	553	-	(Fe-S)-binding protein
I	NC_002505.1	1630655	1631320	-	2613896	-	VC1517	NP_231157.1	221	-	hypothetical protein VC1517
I	NC_002505.1	1631247	1631723	-	2613897	-	VC1518	NP_231158.1	158	-	hypothetical protein VC1518
I	NC_002505.1	1631948	1632781	+	2613898	-	VC1519	NP_231159.2	277	-	formate dehydrogenase accessory protein
I	NC_002505.1	1632888	1634480	-	2613899	-	VC1520	NP_231160.1	530	-	ABC transporter ATP-binding protein
I	NC_002505.1	1634692	1636725	-	2613900	-	VC1521	NP_231161.1	677	-	sensor histidine kinase
I	NC_002505.1	1636715	1638169	-	2613901	-	VC1522	NP_231162.1	484	-	Fis family transcriptional regulator
I	NC_002505.1	1638461	1639288	+	2613902	-	VC1523	NP_231163.1	275	-	hypothetical protein VC1523
I	NC_002505.1	1639295	1639993	+	2613903	-	VC1524	NP_231164.1	232	-	ABC transporter permease
I	NC_002505.1	1640002	1640724	+	2613904	-	VC1525	NP_231165.1	240	-	ABC transporter ATP-binding protein
I	NC_002505.1	1640678	1641289	+	2613905	mobA	VC1526	NP_231166.1	203	-	molybdopterin-guanine dinucleotide biosynthesis protein MobA
I	NC_002505.1	1641286	1643106	+	2613906	-	VC1527	NP_231167.1	606	-	bifunctional molybdopterin-guanine dinucleotide biosynthesis protein MobB/MoeA
I	NC_002505.1	1643985	1644146	-	2613909	-	VC1530	NP_231170.1	53	-	hypothetical protein VC1530
I	NC_002505.1	1644190	1644465	+	2613910	-	VC1531	NP_231171.1	91	-	hypothetical protein VC1531
I	NC_002505.1	1644672	1645580	-	2613911	-	VC1532	NP_231172.1	302	-	N-acetyl-D-glucosamine kinase
I	NC_002505.1	1645743	1646480	-	2613912	-	VC1533	NP_231173.1	245	-	hypothetical protein VC1533
I	NC_002505.1	1646580	1647371	+	2613913	-	VC1534	NP_231174.2	263	-	hypothetical protein VC1534
I	NC_002505.1	1649484	1649984	+	2613916	-	VC1537	NP_231177.1	166	-	lipoprotein NlpC
I	NC_002505.1	1649994	1650335	-	2613917	-	VC1538	NP_231178.2	113	-	hypothetical protein VC1538
I	NC_002505.1	1650858	1651724	+	2613918	-	VC1539	NP_231179.1	288	-	hypothetical protein VC1539
I	NC_002505.1	1651882	1652085	+	16691854	-	VC1539a	YP_008474266.1	67	-	hypothetical protein VC1539a
I	NC_002505.1	1652340	1653713	+	2613919	-	VC1540	NP_231180.2	457	-	multidrug efflux protein
I	NC_002505.1	1653917	1654900	+	2613920	-	VC1541	NP_231181.1	327	-	hypothetical protein VC1541
I	NC_002505.1	1654907	1655755	-	2613921	-	VC1542	NP_231182.1	282	-	DNA ligase
I	NC_002505.1	1656062	1657240	-	2613922	-	VC1543	NP_231183.1	392	-	hypothetical protein VC1543
I	NC_002505.1	1657237	1657857	-	2613923	-	VC1544	NP_231184.1	206	-	TonB2 protein
I	NC_002505.1	1657857	1658261	-	2613924	-	VC1545	NP_231185.1	134	-	TonB system transport protein ExbD2
I	NC_002505.1	1658258	1658800	-	2613925	-	VC1546	NP_231186.1	180	-	TonB system transport protein ExbB2
I	NC_002505.1	1658807	1660180	-	2613926	-	VC1547	NP_231187.1	457	-	biopolymer transport protein ExbB-like protein
I	NC_002505.1	1660180	1660938	-	2613927	-	VC1548	NP_231188.1	252	-	hypothetical protein VC1548
I	NC_002505.1	1661257	1662561	+	2613928	-	VC1549	NP_231189.1	434	-	glycerol-3-phosphate ABC transporter substrate-binding protein
I	NC_002505.1	1662637	1663518	+	2613929	-	VC1550	NP_231190.1	293	-	glycerol-3-phosphate ABC transporter permease
I	NC_002505.1	1663528	1664370	+	2613930	-	VC1551	NP_231191.1	280	-	glycerol-3-phosphate ABC transporter permease
I	NC_002505.1	1664360	1665541	+	2613931	ugpC	VC1552	NP_231192.1	393	-	glycerol-3-phosphate transporter ATP-binding subunit
I	NC_002505.1	1665566	1666327	+	2613932	-	VC1553	NP_231193.1	253	-	glycerol-3-phosphate regulon repressor
I	NC_002505.1	1666355	1667068	+	2613933	-	VC1554	NP_231194.1	237	-	glycerophosphoryl diester phosphodiesterase
I	NC_002505.1	1667144	1667656	-	2613934	-	VC1555	NP_231195.1	170	-	hypothetical protein VC1555
I	NC_002505.1	1667625	1667987	-	2613935	-	VC1556	NP_231196.1	120	-	hypothetical protein VC1556
I	NC_002505.1	1668122	1669156	-	2613936	-	VC1557	NP_231197.1	344	-	LacI family transcription regulator
I	NC_002505.1	1669192	1670628	-	2613937	-	VC1558	NP_231198.1	478	-	6-phospho-beta-glucosidase
I	NC_002505.1	1671041	1673215	+	2613939	-	VC1560	NP_231200.1	724	-	catalase/peroxidase
I	NC_002505.1	1673280	1674209	-	2613940	-	VC1561	NP_231201.1	309	-	LysR family transcriptional regulator
I	NC_002505.1	1674273	1675445	+	2613941	-	VC1562	NP_231202.1	390	-	beta-lactamase-like protein
I	NC_002505.1	1676745	1678004	+	2613944	-	VC1565	NP_231205.1	419	-	outer membrane protein TolC
I	NC_002505.1	1678004	1679218	+	2613945	-	VC1566	NP_231206.1	404	-	hypothetical protein VC1566
I	NC_002505.1	1679222	1680499	+	2613946	-	VC1567	NP_231207.1	425	-	hypothetical protein VC1567
I	NC_002505.1	1680499	1681200	+	2613947	-	VC1568	NP_231208.1	233	-	ABC transporter ATP-binding protein
I	NC_002505.1	1681274	1682266	-	2613949	-	VC1570	NP_231210.1	330	-	quinol oxidase subunit II
I	NC_002505.1	1682263	1683600	-	2613950	-	VC1571	NP_231211.1	445	-	quinol oxidase subunit I
I	NC_002505.1	1684123	1684503	+	2613951	-	VC1572	NP_231212.1	126	-	hypothetical protein VC1572
I	NC_002505.1	1684519	1685904	+	2613952	fumC	VC1573	NP_231213.1	461	-	fumarate hydratase
I	NC_002505.1	1686049	1686432	-	2613953	-	VC1574	NP_231214.1	127	-	hypothetical protein VC1574
I	NC_002505.1	1686477	1686935	-	2613954	-	VC1575	NP_231215.1	152	-	hypothetical protein VC1575
I	NC_002505.1	1686965	1687282	-	2613955	-	VC1576	NP_231216.1	105	-	hypothetical protein VC1576
I	NC_002505.1	1687438	1688259	-	2613831	-	VC1577	NP_231217.1	273	-	hypothetical protein VC1577
I	NC_002505.1	1688261	1688497	-	2613832	-	VC1578	NP_231218.1	78	-	hypothetical protein VC1578
I	NC_002505.1	1688481	1690151	-	2613833	-	VC1579	NP_231219.1	556	-	enterobactin synthetase subunit F
I	NC_002505.1	1690215	1691126	-	2613834	-	VC1580	NP_231220.1	303	-	LysR family transcriptional regulator
I	NC_002505.1	1691206	1692756	+	2613835	-	VC1581	NP_231221.1	516	-	NADH dehydrogenase subunit L
I	NC_002505.1	1692681	1695269	+	2613836	-	VC1582	NP_231222.1	862	-	hypothetical protein VC1582
I	NC_002505.1	1695314	1695829	-	2613837	-	VC1583	NP_231223.1	171	-	superoxide dismutase
I	NC_002505.1	1695869	1696435	-	2613838	-	VC1584	NP_231224.1	188	-	AnkB protein
I	NC_002505.1	1696499	1698010	-	2613839	-	VC1585	NP_231225.2	503	-	catalase
I	NC_002505.1	1698457	1698897	+	2613841	-	VC1587	NP_231227.1	146	-	hypothetical protein VC1587
I	NC_002505.1	1699073	1699954	-	2613842	-	VC1588	NP_231228.1	293	-	LysR family transcriptional regulator
I	NC_002505.1	1700060	1700845	+	2613843	-	VC1589	NP_231229.1	261	-	alpha-acetolactate decarboxylase
I	NC_002505.1	1700984	1702687	+	2613844	-	VC1590	NP_231230.1	567	-	acetolactate synthase
I	NC_002505.1	1702684	1703442	+	2613845	-	VC1591	NP_231231.1	252	-	short chain dehydrogenase/reductase family oxidoreductase
I	NC_002505.1	1703680	1704534	+	2613846	-	VC1592	NP_231232.1	284	-	hypothetical protein VC1592
I	NC_002505.1	1704617	1705906	+	2613847	-	VC1593	NP_231233.1	429	-	GGDEF family protein
I	NC_002505.1	1705924	1706955	-	2613848	galM	VC1594	NP_231234.2	343	-	aldose 1-epimerase
I	NC_002505.1	1706985	1708202	-	2613849	-	VC1595	NP_231235.1	405	-	galactokinase
I	NC_002505.1	1708211	1709275	-	2613850	-	VC1596	NP_231236.2	354	-	galactose-1-phosphate uridylyltransferase
I	NC_002505.1	1709719	1711152	-	2613851	-	VC1597	NP_231237.1	477	-	multidrug transporter
I	NC_002505.1	1711301	1712125	+	2613852	-	VC1598	NP_231238.1	274	-	ABC transporter substrate-binding protein-like protein
I	NC_002505.1	1712741	1713802	+	2613855	-	VC1599	NP_231239.1	353	-	GGDEF family protein
I	NC_002505.1	1713805	1714494	-	2613856	-	VC1600	NP_231240.1	229	-	hypothetical protein VC1600
I	NC_002505.1	1714609	1715412	-	2613857	-	VC1601	NP_231241.1	267	-	hypothetical protein VC1601
I	NC_002505.1	1715544	1716530	-	2613858	-	VC1602	NP_231242.1	328	-	chemotaxis protein CheV
I	NC_002505.1	1716549	1717325	-	2613859	-	VC1603	NP_231243.1	258	-	hypothetical protein VC1603
I	NC_002505.1	1717391	1718077	-	2613860	-	VC1604	NP_231244.1	228	-	response regulator
I	NC_002505.1	1718077	1719693	-	2613861	-	VC1605	NP_231245.1	538	-	sensor kinase citA
I	NC_002505.1	1720022	1720255	+	16691855	-	VC1605a	YP_008474267.1	77	-	hypothetical protein VC1605a
I	NC_002505.1	1720423	1721853	+	2613862	-	VC1606	NP_231246.1	476	-	hypothetical protein VC1606
I	NC_002505.1	1721865	1722839	+	2613863	-	VC1607	NP_231247.1	324	-	hypothetical protein VC1607
I	NC_002505.1	1722843	1724006	+	2613864	-	VC1608	NP_231248.1	387	-	hypothetical protein VC1608
I	NC_002505.1	1724003	1725151	+	2613865	-	VC1609	NP_231249.2	382	-	hypothetical protein VC1609
I	NC_002505.1	1725155	1725604	-	2613866	-	VC1610	NP_231250.1	149	-	hypothetical protein VC1610
I	NC_002505.1	1725652	1726611	+	2613867	-	VC1611	NP_231251.1	319	-	homoserine O-succinyltransferase
I	NC_002505.1	1726820	1727533	+	2613868	-	VC1612	NP_231252.1	237	-	fimbrial biogenesis and twitching motility protein
I	NC_002505.1	1727537	1727761	-	2613869	-	VC1613	NP_231253.1	74	-	hypothetical protein VC1613
I	NC_002505.1	1727960	1729048	-	2613870	-	VC1614	NP_231254.1	362	-	SAM-dependent methyltransferase
I	NC_002505.1	1729045	1729557	-	2613871	-	VC1615	NP_231255.1	170	-	hypothetical protein VC1615
I	NC_002505.1	1729725	1729958	+	2613872	-	VC1616	NP_231256.1	77	-	glutaredoxin
I	NC_002505.1	1729989	1730879	-	2613873	-	VC1617	NP_231257.1	296	-	LysR family transcriptional regulator
I	NC_002505.1	1730964	1732181	+	2613874	-	VC1618	NP_231258.1	405	-	multidrug resistance protein
I	NC_002505.1	1732238	1732786	+	2613875	-	VC1619	NP_231259.1	182	-	hypothetical protein VC1619
I	NC_002505.1	1741764	1743101	+	2613877	-	VC1621	NP_231260.1	445	-	agglutination protein
I	NC_002505.1	1743103	1743741	+	2613878	-	VC1622	NP_231261.1	212	-	hypothetical protein VC1622
I	NC_002505.1	1743877	1745040	-	2613879	-	VC1623	NP_231262.1	387	-	carboxynorspermidine decarboxylase
I	NC_002505.1	1745276	1746520	-	2613880	-	VC1624	NP_231263.1	414	-	hypothetical protein VC1624
I	NC_002505.1	1750016	1751164	-	2613882	nhaA	VC1627	NP_231264.1	382	-	pH-dependent sodium/proton antiporter
I	NC_002505.1	1751443	1752561	-	2613883	-	VC1628	NP_231265.1	372	-	hypothetical protein VC1628
I	NC_002505.1	1752562	1755072	-	2613884	-	VC1629	NP_231266.1	836	-	hypothetical protein VC1629
I	NC_002505.1	1754996	1755679	-	2613885	-	VC1630	NP_231267.1	227	-	ABC transporter ATP-binding protein
I	NC_002505.1	1755793	1757169	-	2613886	-	VC1631	NP_231268.1	458	-	hypothetical protein VC1631
I	NC_002505.1	1757297	1758733	+	2613887	-	VC1632	NP_231269.1	478	-	hypothetical protein VC1632
I	NC_002505.1	1758800	1759537	-	2613888	-	VC1633	NP_231270.1	245	-	hypothetical protein VC1633
I	NC_002505.1	1759459	1760664	-	2613889	-	VC1634	NP_231271.1	401	-	bicyclomycin/multidrug efflux system
I	NC_002505.1	1760983	1761678	-	2613890	-	VC1635	NP_231272.1	231	-	ribosomal small subunit pseudouridine synthase A
I	NC_002505.1	1761812	1763596	+	2613891	-	VC1636	NP_231273.2	594	-	helicase-like protein
I	NC_002505.1	1763861	1764268	+	2613768	-	VC1637	NP_231274.1	135	-	hypothetical protein VC1637
I	NC_002505.1	1764280	1764939	+	2613769	-	VC1638	NP_231275.1	219	-	DNA-binding response regulator
I	NC_002505.1	1764914	1766302	+	2613770	-	VC1639	NP_231276.1	462	-	sensor histidine kinase
I	NC_002505.1	1766460	1766738	+	2613771	-	VC1640	NP_231277.1	92	-	50S ribosomal protein L25
I	NC_002505.1	1766888	1767661	-	2613772	-	VC1641	NP_231278.1	257	-	hypothetical protein VC1641
I	NC_002505.1	1767753	1768154	-	2613773	-	VC1642	NP_231279.1	133	-	hypothetical protein VC1642
I	NC_002505.1	1768345	1770135	+	2613774	-	VC1643	NP_231280.1	596	-	methyl-accepting chemotaxis protein
I	NC_002505.1	1770467	1771711	+	2613775	-	VC1644	NP_231281.1	414	-	hypothetical protein VC1644
