#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_007606.1	2409846	2410697	-	3799799	pdxK	SDY_2615	YP_404161.1	283	-	pyridoxal kinase
chr	NC_007606.1	2410802	2411170	+	3799800	yfeK	SDY_2616	YP_404162.1	122	-	hypothetical protein SDY_2616
chr	NC_007606.1	2411173	2412084	-	3799801	cysM	SDY_2617	YP_404163.1	303	-	cysteine synthase B
chr	NC_007606.1	2412218	2413315	-	3799802	cysA	SDY_2618	YP_404164.1	365	-	sulfate/thiosulfate ABC transporter ATP-binding protein
chr	NC_007606.1	2413305	2414180	-	3799803	cysW	SDY_2619	YP_404165.1	291	-	sulfate/thiosulfate ABC transporter substrate-binding protein
chr	NC_007606.1	2414180	2415013	-	3799804	cysU	SDY_2620	YP_404166.1	277	-	sulfate/thiosulfate transporter permease
chr	NC_007606.1	2415013	2416029	-	3799805	cysP	SDY_2621	YP_404167.1	338	-	thiosulfate transporter extracellular solute-binding protein
chr	NC_007606.1	2416333	2417124	-	3797949	ucpA	SDY_2622	YP_404168.2	263	-	short chain dehydrogenase
chr	NC_007606.1	2417253	2418110	-	3797950	yfeT	SDY_2623	YP_404169.1	285	-	hypothetical protein SDY_2623
chr	NC_007606.1	2418274	2419170	+	3797951	murQ	SDY_2624	YP_404170.1	298	-	N-acetylmuramic acid 6-phosphate etherase
chr	NC_007606.1	2419174	2420598	+	3797952	murP	SDY_2625	YP_404171.1	474	-	N-acetylmuramic acid phosphotransfer permease
chr	NC_007606.1	2421945	2422217	-	18263105	-	SDY_4716	YP_009000791.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2422738	2423664	-	3797956	-	SDY_2629	YP_404174.1	308	-	hypothetical protein SDY_2629
chr	NC_007606.1	2423733	2424308	-	3797957	-	SDY_2630	YP_404175.1	191	-	hypothetical protein SDY_2630
chr	NC_007606.1	2424369	2424824	-	3797958	-	SDY_2631	YP_404176.1	151	-	hypothetical protein SDY_2631
chr	NC_007606.1	2424805	2425230	-	3797959	-	SDY_2632	YP_404177.2	141	-	acetyltransferase
chr	NC_007606.1	2425444	2426313	+	3797960	amiA	SDY_2633	YP_404178.1	289	-	N-acetylmuramoyl-L-alanine amidase
chr	NC_007606.1	2426317	2427216	+	3797961	hemF	SDY_2634	YP_404179.1	299	-	coproporphyrinogen III oxidase
chr	NC_007606.1	2427222	2428274	-	3797962	yfeG	SDY_2635	YP_404180.1	350	-	transcriptional regulator EutR
chr	NC_007606.1	2428320	2428826	-	3797963	-	SDY_2636	YP_404181.1	168	-	hypothetical protein SDY_2636
chr	NC_007606.1	2428833	2429492	-	3797964	-	SDY_2637	YP_404182.1	219	-	hypothetical protein SDY_2637
chr	NC_007606.1	2429502	2430389	-	3797965	eutC	SDY_2638	YP_404183.1	295	-	ethanolamine ammonia-lyase small subunit
chr	NC_007606.1	2431210	2431482	+	18263106	-	SDY_4717	YP_009000792.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2432675	2432947	-	18263107	-	SDY_4718	YP_009000793.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2432843	2433073	+	3797297	-	SDY_2644	YP_404188.1	76	-	hypothetical protein SDY_2644
chr	NC_007606.1	2433384	2435663	-	3797298	-	SDY_2645	YP_404189.1	759	-	malic enzyme
chr	NC_007606.1	2437903	2438298	-	3797301	-	SDY_2648	YP_404190.1	131	-	insertion element IS1 protein InsB
chr	NC_007606.1	2438325	2438597	-	18263108	-	SDY_4719	YP_009000794.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2439779	2440846	-	3797302	-	SDY_2649	YP_404191.1	355	-	hypothetical protein SDY_2649
chr	NC_007606.1	2440972	2441547	-	3797303	yffH	SDY_2650	YP_404192.1	191	-	hypothetical protein SDY_2650
chr	NC_007606.1	2441615	2443594	-	3797304	yffG	SDY_2651	YP_404193.1	659	-	oxidoreductase Fe-S binding subunit
chr	NC_007606.1	2443626	2444021	-	3797305	-	SDY_2652	YP_404194.1	131	-	insertion element iso-IS1n protein InsB
chr	NC_007606.1	2444048	2444320	-	18263109	-	SDY_4720	YP_009000795.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2444574	2446274	+	3797306	narQ	SDY_2653	YP_404195.1	566	-	nitrate/nitrite sensor protein NarQ
chr	NC_007606.1	2446438	2449551	+	3797307	acrD	SDY_2654	YP_404196.1	1037	-	aminoglycoside/multidrug efflux system
chr	NC_007606.1	2450090	2450446	+	3797308	yffB	SDY_2655	YP_404197.1	118	-	hypothetical protein SDY_2655
chr	NC_007606.1	2450450	2451577	+	3797309	dapE	SDY_2656	YP_404198.1	375	-	succinyl-diaminopimelate desuccinylase
chr	NC_007606.1	2451605	2451805	+	3797310	-	SDY_2657	YP_404199.2	66	-	hypothetical protein SDY_2657
chr	NC_007606.1	2452667	2453062	-	3797313	-	SDY_2660	YP_404202.1	131	-	insertion element IS1 protein InsB
chr	NC_007606.1	2453089	2453361	-	18263110	-	SDY_4721	YP_009000796.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2453433	2455448	-	3798579	ypfI	SDY_2661	YP_404203.1	671	-	hypothetical protein SDY_2661
chr	NC_007606.1	2456494	2457207	-	3798582	purC	SDY_2664	YP_404206.1	237	-	phosphoribosylaminoimidazole-succinocarboxamide synthase
chr	NC_007606.1	2457420	2458457	-	3798584	nlpB	SDY_2666	YP_404208.1	345	-	lipoprotein
chr	NC_007606.1	2458471	2459349	-	3798585	dapA	SDY_2667	YP_404209.1	292	-	dihydrodipicolinate synthase
chr	NC_007606.1	2459495	2460067	+	3798586	gcvR	SDY_2668	YP_404210.2	190	-	glycine cleavage system transcriptional repressor
chr	NC_007606.1	2460067	2460537	+	3798587	bcp	SDY_2669	YP_404211.1	156	-	thioredoxin-dependent thiol peroxidase
chr	NC_007606.1	2460751	2461407	+	3798588	hyfA	SDY_2670	YP_404212.1	218	-	hydrogenase 4 Fe-S subunit
chr	NC_007606.1	2461407	2463425	+	3798589	hyfB	SDY_2671	YP_404213.1	672	-	hydrogenase 4 subunit B
chr	NC_007606.1	2463415	2464383	+	3798590	hyfC	SDY_2672	YP_404214.1	322	-	hydrogenase 4 membrane subunit
chr	NC_007606.1	2465851	2466501	+	3798592	hyfE	SDY_2674	YP_404215.1	216	-	hydrogenase 4 membrane subunit
chr	NC_007606.1	2466506	2468086	+	3798593	hyfF	SDY_2675	YP_404216.1	526	-	hydrogenase 4 subunit F
chr	NC_007606.1	2468076	2469791	+	3798594	hyfG	SDY_2676	YP_404217.1	571	-	hydrogenase 4 subunit G
chr	NC_007606.1	2470343	2471101	+	3798596	hyfI	SDY_2678	YP_404218.1	252	-	hydrogenase 4 Fe-S subunit
chr	NC_007606.1	2471031	2471507	+	3798597	-	SDY_2679	YP_404219.1	158	-	protein processing element
chr	NC_007606.1	2473571	2474419	+	3798099	focB	SDY_2681	YP_404220.1	282	-	formate transporter
chr	NC_007606.1	2474457	2475518	-	3798100	perM	SDY_2682	YP_404221.1	353	-	permease
chr	NC_007606.1	2475732	2477195	+	3798101	-	SDY_2683	YP_404222.1	487	-	hypothetical protein SDY_2683
chr	NC_007606.1	2477216	2477575	+	3798102	-	SDY_2684	YP_404223.1	119	-	oxidoreductase
chr	NC_007606.1	2477713	2478459	-	3798103	-	SDY_2685	YP_404224.1	248	-	DNA replication initiation factor
chr	NC_007606.1	2478509	2479798	-	3798104	uraA	SDY_2686	YP_404225.1	429	-	uracil transporter
chr	NC_007606.1	2479884	2480510	-	3798105	upp	SDY_2687	YP_404226.2	208	-	uracil phosphoribosyltransferase
chr	NC_007606.1	2480836	2481873	+	3798106	purM	SDY_2688	YP_404227.1	345	-	phosphoribosylaminoimidazole synthetase
chr	NC_007606.1	2481873	2482511	+	3798107	purN	SDY_2689	YP_404228.1	212	-	phosphoribosylglycinamide formyltransferase
chr	NC_007606.1	2482682	2484748	+	3798108	ppk	SDY_2690	YP_404229.1	688	-	polyphosphate kinase
chr	NC_007606.1	2484753	2486294	+	3798109	ppx	SDY_2691	YP_404230.1	513	-	exopolyphosphatase
chr	NC_007606.1	2488581	2488976	-	3798111	-	SDY_2693	YP_404231.2	131	-	insertion element iso-IS1n protein InsB
chr	NC_007606.1	2489003	2489275	-	18263111	-	SDY_4722	YP_009000797.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2489488	2489883	-	3798113	-	SDY_2695	YP_404233.1	131	-	insertion element IS1 protein InsB
chr	NC_007606.1	2489910	2490137	-	18263112	-	SDY_4723	YP_009000798.1	75	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2490459	2490650	+	3798114	-	SDY_2696	YP_404234.1	63	-	hypothetical protein SDY_2696
chr	NC_007606.1	2491021	2491293	+	18263113	-	SDY_4724	YP_009000799.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2491320	2491715	+	3798116	-	SDY_2698	YP_404236.1	131	-	insertion element iso-IS1n protein InsB
chr	NC_007606.1	2491735	2492265	+	3798117	-	SDY_2699	YP_404237.1	176	-	outer membrane lipoprotein
chr	NC_007606.1	2492236	2493141	-	3798802	-	SDY_2700	YP_404238.2	301	-	insertion element IS2 transposase InsD
chr	NC_007606.1	2493099	2493464	-	3798803	-	SDY_2701	YP_404239.1	121	-	insertion sequence element IS2 repressor TnpA
chr	NC_007606.1	2493605	2494144	+	3798804	-	SDY_2702	YP_404240.1	179	-	hypothetical protein SDY_2702
chr	NC_007606.1	2494237	2495814	-	3798805	guaA	SDY_2703	YP_404241.1	525	-	GMP synthase
chr	NC_007606.1	2495883	2497349	-	3798806	guaB	SDY_2704	YP_404242.1	488	-	inosine 5\'-monophosphate dehydrogenase
chr	NC_007606.1	2497511	2498881	+	3798807	xseA	SDY_2705	YP_404243.1	456	-	exodeoxyribonuclease VII large subunit
chr	NC_007606.1	2498878	2499114	-	3798808	-	SDY_2706	YP_404244.1	78	-	hypothetical protein SDY_2706
chr	NC_007606.1	2499162	2500634	-	3798809	engA	SDY_2707	YP_404245.2	490	-	GTP-binding protein EngA
chr	NC_007606.1	2500752	2501930	-	3798810	-	SDY_2708	YP_404246.1	392	-	outer membrane protein assembly complex subunit YfgL
chr	NC_007606.1	2501941	2502561	-	3798811	-	SDY_2709	YP_404247.1	206	-	hypothetical protein SDY_2709
chr	NC_007606.1	2502579	2503853	-	3798812	hisS	SDY_2710	YP_404248.1	424	-	histidyl-tRNA synthetase
chr	NC_007606.1	2503964	2505082	-	3798813	ispG	SDY_2711	YP_404249.1	372	-	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
chr	NC_007606.1	2505109	2506122	-	3798814	yfgA	SDY_2712	YP_404250.1	337	-	hypothetical protein SDY_2712
chr	NC_007606.1	2506407	2507561	-	3798815	yfgB	SDY_2713	YP_404251.1	384	-	hypothetical protein SDY_2713
chr	NC_007606.1	2507711	2508142	-	3798816	ndk	SDY_2714	YP_404252.1	143	-	nucleoside diphosphate kinase
chr	NC_007606.1	2515771	2516616	+	3798819	sseA	SDY_2717	YP_404253.2	281	-	3-mercaptopyruvate sulfurtransferase
chr	NC_007606.1	2517763	2518539	-	3798820	sseB	SDY_2718	YP_404254.2	258	-	enhanced serine sensitivity protein SseB
chr	NC_007606.1	2518682	2519965	-	3798821	pepB	SDY_2719	YP_404255.2	427	-	aminopeptidase
chr	NC_007606.1	2520143	2520343	-	3798253	yfhJ	SDY_2720	YP_404256.1	66	-	hypothetical protein SDY_2720
chr	NC_007606.1	2520355	2520690	-	3798254	fdx	SDY_2721	YP_404257.1	111	-	[2FE-2S] ferredoxin, electron carrer protein [Shigella dysenteriae Sd197]
chr	NC_007606.1	2520692	2522542	-	3798255	hscA	SDY_2722	YP_404258.1	616	-	chaperone protein HscA
chr	NC_007606.1	2522559	2523074	-	3798256	hscB	SDY_2723	YP_404259.1	171	-	co-chaperone HscB
chr	NC_007606.1	2523170	2523493	-	3798257	iscA	SDY_2724	YP_404260.1	107	-	iron-sulfur cluster assembly protein
chr	NC_007606.1	2523510	2523896	-	3798258	-	SDY_2725	YP_404261.1	128	-	scaffold protein
chr	NC_007606.1	2523924	2525162	-	3798259	yfhO	SDY_2726	YP_404262.1	412	-	cysteine desulfurase
chr	NC_007606.1	2525250	2525738	-	3798260	-	SDY_2727	YP_404263.1	162	-	DNA-binding transcriptional regulator IscR
chr	NC_007606.1	2526038	2526775	-	3798261	-	SDY_2728	YP_404264.1	245	-	ATP synthase subunit beta
chr	NC_007606.1	2526894	2527697	+	3798262	suhB	SDY_2729	YP_404265.1	267	-	inositol monophosphatase
chr	NC_007606.1	2527815	2528696	+	3798263	-	SDY_2730	YP_404266.1	293	-	hydrolase
chr	NC_007606.1	2528887	2530167	+	3798264	csiE	SDY_2731	YP_404267.2	426	-	stationary phase inducible protein CsiE
chr	NC_007606.1	2530159	2531298	-	3798265	hcaT	SDY_2732	YP_404268.1	379	-	3-phenylpropionic acid transporter
chr	NC_007606.1	2531458	2531748	-	3798267	-	SDY_2734	YP_404269.1	96	-	hypothetical protein SDY_2734
chr	NC_007606.1	2531970	2532365	+	3798268	-	SDY_2735	YP_404270.1	131	-	insertion element iso-IS1n protein InsB
chr	NC_007606.1	2536016	2536411	-	3797611	-	SDY_2739	YP_404273.1	131	-	insertion element iso-IS1n protein InsB
chr	NC_007606.1	2536438	2536710	-	18263114	-	SDY_4725	YP_009000800.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2536864	2538063	+	3797612	yphH	SDY_2740	YP_404274.1	399	-	NAGC-like transcriptional regulator
chr	NC_007606.1	2538126	2539379	-	3797613	glyA	SDY_2741	YP_404275.1	417	-	serine hydroxymethyltransferase
chr	NC_007606.1	2539706	2540896	+	3797614	hmpA	SDY_2742	YP_404276.1	396	-	nitric oxide dioxygenase
chr	NC_007606.1	2540941	2541279	-	3797615	glnB	SDY_2743	YP_404277.1	112	-	nitrogen regulatory protein P-II 1
chr	NC_007606.1	2541340	2542674	-	3797616	yfhA	SDY_2744	YP_404278.1	444	-	2-component transcriptional regulator
chr	NC_007606.1	2542664	2543377	-	3797617	yfhG	SDY_2745	YP_404279.1	237	-	hypothetical protein SDY_2745
chr	NC_007606.1	2543542	2545032	-	3797618	yfhK	SDY_2746	YP_404280.1	496	-	2-component sensor protein
chr	NC_007606.1	2545533	2549420	-	3797619	purL	SDY_2747	YP_404281.1	1295	-	phosphoribosylformylglycinamidine synthase
chr	NC_007606.1	2549820	2551238	+	3797620	yfhD	SDY_2748	YP_404282.1	472	-	transglycosylase
chr	NC_007606.1	2551235	2551771	-	3797621	yfhC	SDY_2749	YP_404283.1	178	-	tRNA-specific adenosine deaminase
chr	NC_007606.1	2551796	2552431	-	3797622	yfhB	SDY_2750	YP_404284.2	211	-	hypothetical protein SDY_2750
chr	NC_007606.1	2552640	2553488	+	3797623	yfhH	SDY_2751	YP_404285.2	282	-	DNA-binding transcriptional regulator
chr	NC_007606.1	2554379	2554819	-	3797624	-	SDY_2752	YP_404286.1	146	-	DNA-invertase
chr	NC_007606.1	2555309	2557135	+	3797625	ipaH_6	SDY_2753	YP_404287.1	608	-	invasion plasmid antigen
chr	NC_007606.1	2558149	2558451	-	3797627	-	SDY_2755	YP_404289.1	100	-	insertion sequence element IS600 transposase
chr	NC_007606.1	2561099	2561371	+	18263115	-	SDY_4726	YP_009000801.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2561398	2561793	+	3795355	-	SDY_2761	YP_404295.1	131	-	insertion element IS1 protein InsB
chr	NC_007606.1	2561768	2562136	-	3795356	yfiL	SDY_2762	YP_404296.1	122	-	hypothetical protein SDY_2762
chr	NC_007606.1	2562219	2562494	+	3795357	insA	SDY_2763	YP_404297.1	91	-	insertion element iso-IS1d protein InsA
chr	NC_007606.1	2563123	2564193	+	3795359	aroF	SDY_2765	YP_404299.1	356	-	phospho-2-dehydro-3-deoxyheptonate aldolase
chr	NC_007606.1	2564204	2565325	+	3795360	tyrA	SDY_2766	YP_404300.1	373	-	bifunctional chorismate mutase/prephenate dehydrogenase
chr	NC_007606.1	2565368	2566528	-	3795361	pheA	SDY_2767	YP_404301.1	386	-	bifunctional chorismate mutase/prephenate dehydratase
chr	NC_007606.1	2566779	2567120	-	3795362	yfiA	SDY_2768	YP_404302.1	113	-	translation inhibitor protein RaiA
chr	NC_007606.1	2569222	2569524	+	3795364	-	SDY_2770	YP_404304.1	100	-	insertion sequence element IS600 transposase
chr	NC_007606.1	2569665	2570378	+	3795365	-	SDY_2771	YP_404305.1	237	-	insertion sequence element IS600 integrase core domain-containing protein
chr	NC_007606.1	2570452	2571057	+	3795366	-	SDY_2772	YP_404306.1	201	-	hypothetical protein SDY_2772
chr	NC_007606.1	2571250	2571927	+	3795367	-	SDY_2773	YP_404307.1	225	-	tail fiber protein
chr	NC_007606.1	2571971	2572381	+	3795368	-	SDY_2774	YP_404308.1	136	-	insertion sequence element IS2 repressor TnpA
chr	NC_007606.1	2573130	2573525	-	3795370	-	SDY_2776	YP_404310.1	131	-	insertion element IS1 protein InsB
chr	NC_007606.1	2573720	2574028	+	3795371	-	SDY_2777	YP_404311.1	102	-	hypothetical protein SDY_2777
chr	NC_007606.1	2575807	2576154	-	3795887	rplS	SDY_2780	YP_404314.1	115	-	50S ribosomal protein L19
chr	NC_007606.1	2576196	2576963	-	3795888	trmD	SDY_2781	YP_404315.1	255	-	tRNA (guanine-N(1)-)-methyltransferase
chr	NC_007606.1	2576994	2577542	-	3795889	rimM	SDY_2782	YP_404316.2	182	-	16S rRNA-processing protein RimM
chr	NC_007606.1	2577561	2577809	-	3795890	rpsP	SDY_2783	YP_404317.1	82	-	30S ribosomal protein S16
chr	NC_007606.1	2577946	2579307	-	3795891	ffh	SDY_2784	YP_404318.1	453	-	signal recognition particle protein
chr	NC_007606.1	2579399	2580265	+	3795892	-	SDY_2785	YP_404319.1	288	-	hypothetical protein SDY_2785
chr	NC_007606.1	2580376	2581572	+	3795893	yfjD	SDY_2786	YP_404320.2	398	-	hypothetical protein SDY_2786
chr	NC_007606.1	2581627	2582220	-	3795894	grpE	SDY_2787	YP_404321.1	197	-	heat shock protein GrpE
chr	NC_007606.1	2582343	2583221	+	3795895	ppnK	SDY_2788	YP_404322.1	292	-	inorganic polyphosphate/ATP-NAD kinase
chr	NC_007606.1	2583307	2584968	+	3795896	recN	SDY_2789	YP_404323.1	553	-	recombination and repair protein
chr	NC_007606.1	2585117	2585458	+	3795897	smpA	SDY_2790	YP_404324.2	113	-	hypothetical protein SDY_2790
chr	NC_007606.1	2585520	2585810	-	3795898	-	SDY_2791	YP_404325.2	96	-	hypothetical protein SDY_2791
chr	NC_007606.1	2585800	2586276	-	3795899	-	SDY_2792	YP_404326.1	158	-	hypothetical protein SDY_2792
chr	NC_007606.1	2586408	2586890	+	3795900	smpB	SDY_2793	YP_404327.1	160	-	SsrA-binding protein
chr	NC_007606.1	2587628	2587840	-	3795901	-	SDY_2794	YP_404328.1	70	-	hypothetical protein SDY_2794
chr	NC_007606.1	2590094	2590366	+	18263116	-	SDY_4727	YP_009000802.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2590393	2590788	+	3795904	-	SDY_2797	YP_404331.1	131	-	insertion element IS1 protein InsB
chr	NC_007606.1	2590988	2591923	+	3795499	-	SDY_2798	YP_404332.1	311	-	hypothetical protein SDY_2798
chr	NC_007606.1	2593728	2593988	+	3795502	yfhL	SDY_2801	YP_404335.1	86	-	hypothetical protein SDY_2801
chr	NC_007606.1	2594468	2594863	-	3795503	-	SDY_2802	YP_404336.1	131	-	insertion element IS1 protein InsB
chr	NC_007606.1	2594890	2595162	-	18263117	-	SDY_4728	YP_009000803.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2595458	2595838	-	3795505	acpS	SDY_2804	YP_404338.1	126	-	4\'-phosphopantetheinyl transferase
chr	NC_007606.1	2595838	2596569	-	3795506	pdxJ	SDY_2805	YP_404339.1	243	-	pyridoxine 5\'-phosphate synthase
chr	NC_007606.1	2596581	2597309	-	3795507	recO	SDY_2806	YP_404340.1	242	-	DNA repair protein RecO
chr	NC_007606.1	2597321	2598226	-	3795508	era	SDY_2807	YP_404341.1	301	-	GTP-binding protein Era
chr	NC_007606.1	2598223	2598903	-	3795509	rnc	SDY_2808	YP_404342.1	226	-	ribonuclease III
chr	NC_007606.1	2599176	2600150	-	3795510	lepB	SDY_2809	YP_404343.1	324	-	signal peptidase I
chr	NC_007606.1	2600166	2601965	-	3795511	lepA	SDY_2810	YP_404344.1	599	-	GTP-binding protein LepA
chr	NC_007606.1	2602163	2602642	-	3795512	rseC	SDY_2811	YP_404345.1	159	-	SoxR reducing system protein RseC
chr	NC_007606.1	2602639	2603595	-	3795513	rseB	SDY_2812	YP_404346.1	318	-	periplasmic negative regulator of sigmaE
chr	NC_007606.1	2603595	2604245	-	3795514	rseA	SDY_2813	YP_404347.1	216	-	anti-RNA polymerase sigma factor SigE
chr	NC_007606.1	2604278	2604853	-	3795515	rpoE	SDY_2814	YP_404348.1	191	-	RNA polymerase sigma factor RpoE
chr	NC_007606.1	2605261	2606883	+	3795516	nadB	SDY_2815	YP_404349.1	540	-	L-aspartate oxidase
chr	NC_007606.1	2606868	2607725	-	3795517	yfiC	SDY_2816	YP_404350.1	285	-	O-methyltransferase
chr	NC_007606.1	2607737	2609071	+	3795408	srmB	SDY_2817	YP_404351.1	444	-	ATP-dependent RNA helicase SrmB
chr	NC_007606.1	2609104	2610030	-	3795409	yfiE	SDY_2818	YP_404352.1	308	-	LysR family transcriptional regulator
chr	NC_007606.1	2610310	2610612	+	3795410	-	SDY_2819	YP_404353.1	100	-	insertion sequence element IS600 transposase
chr	NC_007606.1	2611478	2611867	+	3795412	yfiK	SDY_2821	YP_404355.1	129	-	hypothetical protein SDY_2821
chr	NC_007606.1	2611923	2612306	-	3795413	yfiD	SDY_2822	YP_404356.1	127	-	autonomous glycyl radical cofactor GrcA
chr	NC_007606.1	2612610	2613299	+	3795414	ung	SDY_2823	YP_404357.1	229	-	uracil-DNA glycosylase
chr	NC_007606.1	2613347	2614384	-	3795415	yfiF	SDY_2824	YP_404358.1	345	-	methyltransferase
chr	NC_007606.1	2614591	2615010	+	3795416	trxC	SDY_2825	YP_404359.1	139	-	thioredoxin
chr	NC_007606.1	2615055	2615777	+	3795417	yfiP	SDY_2826	YP_404360.1	240	-	hypothetical protein SDY_2826
chr	NC_007606.1	2615809	2618469	+	3795418	yfiQ	SDY_2827	YP_404361.1	886	-	hypothetical protein SDY_2827
chr	NC_007606.1	2618580	2619938	+	3795419	pssA	SDY_2828	YP_404362.1	452	-	phosphatidylserine synthase
chr	NC_007606.1	2620011	2620307	+	3795420	yfiM	SDY_2829	YP_404363.1	98	-	hypothetical protein SDY_2829
chr	NC_007606.1	2620304	2621602	-	3795421	kgtP	SDY_2830	YP_404364.1	432	-	alpha-ketoglutarate transporter
chr	NC_007606.1	2627369	2629942	-	3796209	clpB	SDY_2835	YP_404365.1	857	-	protein disaggregation chaperone
chr	NC_007606.1	2630072	2630803	-	3796210	yfiH	SDY_2836	YP_404366.1	243	-	hypothetical protein SDY_2836
chr	NC_007606.1	2630800	2631780	-	3796211	rluD	SDY_2837	YP_404367.1	326	-	23S rRNA pseudouridine synthase D
chr	NC_007606.1	2631915	2632652	+	3796212	-	SDY_2838	YP_404368.1	245	-	outer membrane protein assembly complex subunit YfiO
chr	NC_007606.1	2632703	2634049	-	3796213	-	SDY_2839	YP_404369.1	448	-	insertion sequence element IS4 transposase InsG
chr	NC_007606.1	2634493	2634813	+	3796215	-	SDY_2841	YP_404371.1	106	-	insertion sequence element ISSfl4 ORF2
chr	NC_007606.1	2635051	2635881	-	3796216	-	SDY_2842	YP_404372.1	276	-	insertion sequence element IS600 integrase core domain-containing protein
chr	NC_007606.1	2636022	2636324	-	3796217	-	SDY_2843	YP_404373.1	100	-	insertion sequence element IS600 transposase
chr	NC_007606.1	2636520	2636681	+	18263118	-	SDY_2844a	YP_009000804.1	53	-	hypothetical protein SDY_2844a
chr	NC_007606.1	2637298	2637600	-	3796219	-	SDY_2845	YP_404375.1	100	-	insertion sequence element IS911 transposase InsN
chr	NC_007606.1	2637670	2638437	-	3796220	-	SDY_2846	YP_404376.1	255	-	hypothetical protein SDY_2846
chr	NC_007606.1	2638542	2638937	-	3796221	-	SDY_2847	YP_404377.1	131	-	insertion element iso-IS1n protein InsB
chr	NC_007606.1	2638964	2639236	-	18263119	-	SDY_4729	YP_009000805.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2639272	2639802	-	3796222	-	SDY_2848	YP_404378.1	176	-	hypothetical protein SDY_2848
chr	NC_007606.1	2639839	2640216	-	3796223	insB	SDY_2849	YP_404379.1	125	-	insertion element iso-IS1d protein InsB
chr	NC_007606.1	2640261	2640536	-	3796224	insA	SDY_2850	YP_404380.1	91	-	insertion element IS1 protein InsA
chr	NC_007606.1	2642377	2643777	+	3796131	gabP	SDY_2853	YP_404381.1	466	-	gamma-aminobutyrate transporter
chr	NC_007606.1	2643798	2644460	+	3796132	ygaE	SDY_2854	YP_404382.2	220	-	DNA-binding transcriptional regulator CsiR
chr	NC_007606.1	2644461	2644910	-	3796133	ygaU	SDY_2855	YP_404383.1	149	-	LysM domain/BON superfamily protein
chr	NC_007606.1	2644994	2645152	-	3796134	-	SDY_2856	YP_404384.1	52	-	hypothetical protein SDY_2856
chr	NC_007606.1	2645335	2645634	+	3796135	-	SDY_2857	YP_404385.1	99	-	hypothetical protein SDY_2857
chr	NC_007606.1	2645644	2646162	+	3796136	ygaP	SDY_2858	YP_404386.1	172	-	hypothetical protein SDY_2858
chr	NC_007606.1	2646215	2646619	-	3796137	stpA	SDY_2859	YP_404387.1	134	-	DNA binding protein
chr	NC_007606.1	2647288	2647737	+	3796138	-	SDY_2860	YP_404388.1	149	-	hypothetical protein SDY_2860
chr	NC_007606.1	2647858	2648130	+	18263120	-	SDY_4730	YP_009000806.1	90	-	insertion element iso-IS1N protein InsA
chr	NC_007606.1	2648528	2648893	-	3796140	ygaC	SDY_2862	YP_404390.1	121	-	hypothetical protein SDY_2862
chr	NC_007606.1	2649033	2649374	+	3796141	ygaM	SDY_2863	YP_404391.1	113	-	hypothetical protein SDY_2863
chr	NC_007606.1	2649524	2650858	-	3796142	-	SDY_2864	YP_404392.1	444	-	transcriptional regulator
chr	NC_007606.1	2650946	2651377	+	3796143	-	SDY_2865	YP_404393.1	143	-	hypothetical protein SDY_2865
chr	NC_007606.1	2651587	2651832	+	3796144	nrdH	SDY_2866	YP_404394.1	81	-	glutaredoxin-like protein
chr	NC_007606.1	2651829	2652239	+	3796145	nrdI	SDY_2867	YP_404395.1	136	-	ribonucleotide reductase stimulatory protein
chr	NC_007606.1	2654366	2655334	+	3796147	nrdF	SDY_2869	YP_404397.1	322	-	ribonucleotide-diphosphate reductase subunit beta
chr	NC_007606.1	2655328	2655705	-	3796148	insB	SDY_2870	YP_404398.1	125	-	insertion element iso-IS1d protein InsB
chr	NC_007606.1	2655750	2656025	-	3796149	insA	SDY_2871	YP_404399.1	91	-	insertion element IS1 protein InsA
chr	NC_007606.1	2656201	2657226	+	3799634	proV	SDY_2872	YP_404400.1	341	-	glycine, betaine and proline ABC transporter ATP-binding protein
chr	NC_007606.1	2657219	2658283	+	3799635	proW	SDY_2873	YP_404401.1	354	-	glycine betaine transporter membrane protein
chr	NC_007606.1	2658396	2658791	-	3799636	-	SDY_2874	YP_404402.1	131	-	insertion element IS1 protein InsB
chr	NC_007606.1	2658818	2659090	-	18263121	-	SDY_4732	YP_009000807.1	90	-	insertion element iso-IS1N protein InsA
