#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_003198.1	2415435	2416082	+	1248904	-	STY2579	NP_456891.1	215	-	glutathione-S transferase
chr	NC_003198.1	2416206	2417099	+	1248905	-	STY2580	NP_456892.1	297	-	nucleoside-diphosphate sugar epimerase
chr	NC_003198.1	2417151	2417927	-	1248906	-	STY2581	NP_456893.1	258	-	histidine ABC transporter ATP-binding protein
chr	NC_003198.1	2417938	2418645	-	1248907	-	STY2582	NP_456894.1	235	-	histidine ABC transporter permease
chr	NC_003198.1	2418642	2419328	-	1248908	-	STY2583	NP_456895.1	228	-	histidine ABC transporter permease
chr	NC_003198.1	2419511	2420293	-	1248909	-	STY2584	NP_456896.1	260	-	histidine ABC transporter substrate-binding protein HisJ
chr	NC_003198.1	2420531	2421313	-	1248910	-	STY2585	NP_456897.1	260	-	lysine/arginine/ornithine ABC transporter substrate-binding protein
chr	NC_003198.1	2421602	2422171	-	1248911	-	STY2586	NP_456898.1	189	-	decarboxylase
chr	NC_003198.1	2422315	2423604	-	1248912	-	STY2587	NP_456899.1	429	-	amino acid permease
chr	NC_003198.1	2423668	2424771	-	1248913	-	STY2588	NP_456900.1	367	-	amino acid racemase
chr	NC_003198.1	2424773	2426194	-	1248914	-	STY2589	NP_456901.1	473	-	amino acid transporter
chr	NC_003198.1	2426285	2427682	-	1248915	-	STY2590	NP_456902.1	465	-	amino acid decarboxylase
chr	NC_003198.1	2427893	2429320	+	1248916	-	STY2591	NP_456903.1	475	-	transcriptional regulator
chr	NC_003198.1	2429356	2430873	-	1248917	-	STY2592	NP_456904.1	505	-	amidophosphoribosyltransferase
chr	NC_003198.1	2430911	2431399	-	1248918	-	STY2593	NP_456905.1	162	-	colicin V production protein
chr	NC_003198.1	2431710	2432384	-	1248919	-	STY2595	NP_456906.1	224	-	DedD protein
chr	NC_003198.1	2432374	2433642	-	1248920	-	STY2596	NP_456907.1	422	-	folylpolyglutamate synthase
chr	NC_003198.1	2433710	2434624	-	1248921	-	STY2597	NP_456908.1	304	-	acetyl-CoA carboxylase carboxyltransferase subunit beta
chr	NC_003198.1	2434774	2435433	-	1248922	-	STY2598	NP_456909.1	219	-	DedA protein
chr	NC_003198.1	2435482	2436294	-	1248923	-	STY2599	NP_456910.1	270	-	tRNA pseudouridine synthase A
chr	NC_003198.1	2436294	2437307	-	1248924	-	STY2600	NP_456911.1	337	-	semialdehyde dehydrogenase
chr	NC_003198.1	2437375	2438511	-	1248925	-	STY2601	NP_456912.1	378	-	erythronate-4-phosphate dehydrogenase
chr	NC_003198.1	2438615	2439616	+	1248926	-	STY2602	NP_456913.1	333	-	flagella biosynthesis regulator
chr	NC_003198.1	2439613	2440791	-	1248927	-	STY2603	NP_456914.1	392	-	transmembrane transporter
chr	NC_003198.1	2440971	2441345	-	1248928	-	STY2604	NP_456915.1	124	-	bacteriophage protein
chr	NC_003198.1	2441517	2441765	+	1248929	-	STY2605	NP_456916.1	82	-	DNA-binding protein
chr	NC_003198.1	2441934	2442302	+	1248930	-	STY2606	NP_456917.1	122	-	hypothetical protein STY2606
chr	NC_003198.1	2442302	2442820	+	1248931	-	STY2607	NP_456918.1	172	-	lipoprotein
chr	NC_003198.1	2442887	2443543	-	1248932	-	STY2608	NP_456919.1	218	-	hypothetical protein STY2608
chr	NC_003198.1	2443641	2444855	-	1248933	-	STY2609	NP_456920.1	404	-	3-oxoacyl
chr	NC_003198.1	2444955	2447015	+	1248934	-	STY2610	NP_456921.3	686	-	bifunctional tRNA (mnm(5)s(2)U34)-methyltransferase/FAD-dependent cmnm(5)s(2)U34 oxidoreductase
chr	NC_003198.1	2447067	2447342	-	1248935	-	STY2611	NP_456922.1	91	-	hypothetical protein STY2611
chr	NC_003198.1	2447924	2448733	-	1248937	-	STY2614	NP_456923.1	269	-	hypothetical protein STY2614
chr	NC_003198.1	2448733	2449557	-	1248938	-	STY2615	NP_456924.1	274	-	penicillin-insensitive murein endopeptidase
chr	NC_003198.1	2449561	2450646	-	1248939	-	STY2616	NP_456925.1	361	-	chorismate synthase
chr	NC_003198.1	2450682	2451614	-	1248940	-	STY2617	NP_456926.1	310	-	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase
chr	NC_003198.1	2451780	2452331	+	1248941	-	STY2618	NP_456927.1	183	-	hypothetical protein STY2618
chr	NC_003198.1	2452380	2452865	-	1248942	-	STY2619	NP_456928.1	161	-	phosphohistidine phosphatase
chr	NC_003198.1	2453074	2455221	-	1248943	-	STY2620	NP_456929.1	715	-	fatty acid oxidation complex subunit alpha
chr	NC_003198.1	2455221	2456531	-	1248944	-	STY2621	NP_456930.1	436	-	3-ketoacyl-CoA thiolase
chr	NC_003198.1	2456709	2456993	-	1248945	-	STY2622	NP_456931.1	94	-	hypothetical protein STY2622
chr	NC_003198.1	2457358	2458671	+	1248946	-	STY2623	NP_456932.1	437	-	long-chain fatty acid transport protein
chr	NC_003198.1	2458732	2459487	-	1248947	-	STY2624	NP_456933.1	251	-	lipoprotein VacJ
chr	NC_003198.1	2459776	2460717	+	1248948	-	STY2625	NP_456934.1	313	-	hypothetical protein STY2625
chr	NC_003198.1	2461960	2462349	+	1248950	gtrA2	STY2627a	NP_456935.1	129	-	bactoprenol-linked glucose transferase
chr	NC_003198.1	2462589	2464511	+	1248952	-	STY2629	NP_456936.1	640	-	acyltransferase
chr	NC_003198.1	2465992	2466930	-	1248955	-	STY2632	NP_456937.1	312	-	outer membrane protease E
chr	NC_003198.1	2467198	2468445	-	1248956	pgtA	STY2633	NP_456938.1	415	-	phosphoglycerate transport system transcriptional regulatory protein PgtA
chr	NC_003198.1	2468435	2470441	-	1248957	pgtB	STY2634	NP_456939.1	668	-	phosphoglycerate transport system sensor protein PgtB
chr	NC_003198.1	2470438	2471631	-	1248958	pgtC	STY2635	NP_456940.1	397	-	phosphoglycerate transport regulatory protein PgtC
chr	NC_003198.1	2472067	2473458	+	1248959	pgtP	STY2637	NP_456941.1	463	-	phosphoglycerate transporter protein
chr	NC_003198.1	2473697	2473939	-	1248960	-	STY2638	NP_456942.1	80	-	hypothetical protein STY2638
chr	NC_003198.1	2474460	2475380	+	1248961	-	STY2639	NP_456943.1	306	-	acyltransferase
chr	NC_003198.1	2475976	2476434	-	1248962	tnpA	STY2640	NP_456944.1	152	-	insertion sequence element IS200 transposase
chr	NC_003198.1	2476613	2477851	-	1248963	-	STY2642	NP_456945.1	412	-	aminotransferase
chr	NC_003198.1	2478574	2479539	-	1248964	-	STY2644	NP_456946.1	321	-	glucokinase
chr	NC_003198.1	2479743	2480978	+	1248965	-	STY2645	NP_456947.1	411	-	hypothetical protein STY2645
chr	NC_003198.1	2480998	2482650	-	1248966	-	STY2646	NP_456948.1	550	-	decarboxylase
chr	NC_003198.1	2482830	2483828	+	1248967	-	STY2647	NP_456949.1	332	-	ion-channel protein
chr	NC_003198.1	2483942	2484268	+	1248968	-	STY2648	NP_456950.1	108	-	hypothetical protein STY2648
chr	NC_003198.1	2484329	2485570	-	1248969	mntH	STY2649	NP_456951.1	413	-	manganese transport protein MntH
chr	NC_003198.1	2485913	2487115	+	1248970	-	STY2650	NP_456952.1	400	-	nucleoside permease NupC
chr	NC_003198.1	2487168	2489357	-	1248971	-	STY2651	NP_456953.1	729	-	hypothetical protein STY2651
chr	NC_003198.1	2489963	2490325	+	1248972	-	STY2652	NP_456954.1	120	-	hypothetical protein STY2652
chr	NC_003198.1	2490327	2490719	+	1248973	-	STY2653	NP_456955.1	130	-	hypothetical protein STY2653
chr	NC_003198.1	2490763	2492187	-	1248974	-	STY2654	NP_456956.1	474	-	glutamyl-tRNA synthetase
chr	NC_003198.1	2493002	2493886	-	1248975	-	STY2655	NP_456957.1	294	-	xanthosine operon transcriptional regulator
chr	NC_003198.1	2493938	2494096	-	18093805	-	STY2655a	YP_008991992.1	52	-	hypothetical protein STY2655a
chr	NC_003198.1	2494155	2495411	-	1248976	-	STY2657	NP_456958.1	418	-	xanthosine permease
chr	NC_003198.1	2495466	2496299	-	1248977	-	STY2658	NP_456959.1	277	-	xanthosine phosphorylase
chr	NC_003198.1	2496555	2497316	+	1248978	-	STY2659	NP_456960.1	253	-	hypothetical protein STY2659
chr	NC_003198.1	2497378	2498304	-	1248979	-	STY2660	NP_456961.1	308	-	transcriptional regulator
chr	NC_003198.1	2498394	2499392	+	1248980	-	STY2661	NP_456962.1	332	-	hypothetical protein STY2661
chr	NC_003198.1	2499389	2499616	-	1248981	ypeB	STY2662	NP_456963.1	75	-	hypothetical protein STY2662
chr	NC_003198.1	2499609	2501624	-	1248982	-	STY2663	NP_456964.1	671	-	DNA ligase
chr	NC_003198.1	2501696	2502682	-	1248983	-	STY2664	NP_456965.1	328	-	cell division protein ZipA
chr	NC_003198.1	2502914	2503675	+	1248984	-	STY2665	NP_456966.1	253	-	sulfate transport protein CysZ
chr	NC_003198.1	2504048	2505019	+	1248985	-	STY2666	NP_456967.1	323	-	cysteine synthase A
chr	NC_003198.1	2505403	2505660	+	1248986	-	STY2667	NP_456968.1	85	-	phosphocarrier protein HPr
chr	NC_003198.1	2507478	2507987	+	1248988	-	STY2670	NP_456969.1	169	-	PTS system glucose-specific transporter subunit IIA
chr	NC_003198.1	2508137	2508376	-	1248989	-	STY2671	NP_456970.1	79	-	hypothetical protein STY2671
chr	NC_003198.1	2508373	2509239	-	1248990	-	STY2672	NP_456971.1	288	-	pyridoxine kinase
chr	NC_003198.1	2509322	2510614	+	1248991	ptsJ	STY2674	NP_456972.1	430	-	transcriptional regulator
chr	NC_003198.1	2510629	2511348	+	1248992	-	STY2675	NP_456973.1	239	-	amidotransferase
chr	NC_003198.1	2511407	2511784	+	1248993	-	STY2676	NP_456974.1	125	-	hypothetical protein STY2676
chr	NC_003198.1	2511817	2512728	-	1248994	-	STY2677	NP_456975.1	303	-	cysteine synthase B
chr	NC_003198.1	2512849	2513943	-	1248995	-	STY2678	NP_456976.1	364	-	sulfate ABC transporter ATP-binding protein CysA
chr	NC_003198.1	2513933	2514808	-	1248996	-	STY2679	NP_456977.1	291	-	sulfate ABC transporter permease CysW
chr	NC_003198.1	2514808	2515641	-	1248997	-	STY2680	NP_456978.1	277	-	sulfate ABC transporter permease CysT
chr	NC_003198.1	2515641	2516657	-	1248998	-	STY2681	NP_456979.1	338	-	sulfate ABC transporter substrate-binding protein
chr	NC_003198.1	2516815	2517606	-	1248999	-	STY2682	NP_456980.1	263	-	oxidoreductase
chr	NC_003198.1	2517843	2518742	-	1249000	-	STY2683	NP_456981.1	299	-	Dyp-type peroxidase family
chr	NC_003198.1	2518837	2519412	-	1249001	-	STY2684	NP_456982.1	191	-	lipoprotein
chr	NC_003198.1	2519474	2519923	-	1249002	-	STY2685	NP_456983.1	149	-	hypothetical protein STY2685
chr	NC_003198.1	2519910	2520335	-	1249003	-	STY2686	NP_456984.1	141	-	acetyltransferase YpeA
chr	NC_003198.1	2520548	2521417	+	1249004	-	STY2687	NP_456985.1	289	-	N-acetylmuramoyl-L-alanine amidase
chr	NC_003198.1	2521420	2522319	+	1249005	-	STY2688	NP_456986.1	299	-	coproporphyrinogen III oxidase
chr	NC_003198.1	2522798	2524075	+	1249007	-	STY2690	NP_456988.1	425	-	hypothetical protein STY2690
chr	NC_003198.1	2524275	2525327	-	1249008	-	STY2691	NP_456989.1	350	-	ethanolamine operon transcriptional regulator
chr	NC_003198.1	2525375	2525869	-	1249009	eutK	STY2692	NP_456990.1	164	-	ethanolamine utilization protein EutK
chr	NC_003198.1	2525882	2526541	-	1249010	eutL	STY2693	NP_456991.1	219	-	ethanolamine utilization protein EutL
chr	NC_003198.1	2526551	2527447	-	1249011	eutC	STY2694	NP_456992.1	298	-	ethanolamine ammonia-lyase light chain
chr	NC_003198.1	2527466	2528827	-	1249012	eutB	STY2695	NP_456993.1	453	-	ethanolamine ammonia-lyase heavy chain
chr	NC_003198.1	2528839	2530242	-	1249013	eutA	STY2696	NP_456994.1	467	-	ethanolamine utilization protein EutA
chr	NC_003198.1	2530239	2531465	-	1249014	-	STY2697	NP_456995.1	408	-	ethanolamine utilization protein EutH
chr	NC_003198.1	2531584	2532771	-	1249015	eutG	STY2698	NP_456996.1	395	-	alchohol dehydrogenase
chr	NC_003198.1	2532761	2533600	-	1249016	-	STY2699	NP_456997.1	279	-	ethanolamine utilization protein EutJ
chr	NC_003198.1	2533611	2535014	-	1249017	-	STY2700	NP_456998.1	467	-	aldehyde dehydrogenase
chr	NC_003198.1	2535026	2535313	-	1249018	eutN	STY2701	NP_456999.2	95	-	ethanolamine utilization protein EutN
chr	NC_003198.1	2535756	2536772	-	1249019	eutD	STY2702	NP_457000.1	338	-	phosphate acyltransferase
chr	NC_003198.1	2536769	2537566	-	1249020	-	STY2703	NP_457001.1	265	-	cobalamin adenosyltransferase
chr	NC_003198.1	2537563	2538252	-	1249021	-	STY2704	NP_457002.1	229	-	ethanolamine utilization protein EutQ
chr	NC_003198.1	2538230	2538709	-	1249022	-	STY2705	NP_457003.1	159	-	ethanolamine utilization protein EutP
chr	NC_003198.1	2538722	2539057	-	1249023	eutS	STY2706	NP_457004.1	111	-	ethanolamine utilization protein EutS
chr	NC_003198.1	2539538	2539996	-	1249024	tnpA	STY2707	NP_457005.1	152	-	insertion sequence element IS200 transposase
chr	NC_003198.1	2540186	2542465	-	1249025	maeB	STY2709	NP_457006.1	759	-	NADP-dependent malate dehydrogenase
chr	NC_003198.1	2542737	2543687	+	1249026	-	STY2710	NP_457007.1	316	-	transaldolase A
chr	NC_003198.1	2543707	2545707	+	1249027	-	STY2711	NP_457008.1	666	-	transketolase 2
chr	NC_003198.1	2546128	2547171	-	1249029	-	STY2713	NP_457010.1	347	-	hypothetical protein STY2713
chr	NC_003198.1	2547296	2547871	-	1249030	-	STY2714	NP_457011.1	191	-	nudix-type nucleoside diphosphatase
chr	NC_003198.1	2548075	2549373	+	1249031	-	STY2716	NP_457012.1	432	-	esterase
chr	NC_003198.1	2549822	2551681	-	1249032	-	STY2717	NP_457013.1	619	-	oxidoreductase
chr	NC_003198.1	2551867	2553567	+	1249033	-	STY2718	NP_457014.1	566	-	nitrate/nitrite sensor protein NarQ
chr	NC_003198.1	2553752	2556865	+	1249034	-	STY2719	NP_457015.1	1037	-	efflux pump
chr	NC_003198.1	2557647	2558003	+	1249035	-	STY2720	NP_457016.1	118	-	arsenate reductase family protein
chr	NC_003198.1	2558007	2559134	+	1249036	-	STY2721	NP_457017.1	375	-	succinyl-diaminopimelate desuccinylase
chr	NC_003198.1	2559162	2559362	+	1249037	-	STY2722	NP_457018.1	66	-	hypothetical protein STY2722
chr	NC_003198.1	2559389	2561404	-	1249038	-	STY2723	NP_457019.1	671	-	hypothetical protein STY2723
chr	NC_003198.1	2561420	2562283	-	1249039	-	STY2724	NP_457020.1	287	-	hypothetical protein STY2724
chr	NC_003198.1	2562415	2563128	-	1249040	-	STY2725	NP_457021.1	237	-	phosphoribosylaminoimidazole-succinocarboxamide synthase
chr	NC_003198.1	2563303	2564337	-	1249041	-	STY2726	NP_457022.1	344	-	lipoprotein
chr	NC_003198.1	2564354	2565232	-	1249042	-	STY2727	NP_457023.1	292	-	4-hydroxy-tetrahydrodipicolinate synthase
chr	NC_003198.1	2565312	2565950	+	1249043	-	STY2728	NP_457024.3	212	-	glycine cleavage system transcriptional repressor
chr	NC_003198.1	2565950	2566420	+	1249044	-	STY2729	NP_457025.1	156	-	bacterioferritin comigratory protein
chr	NC_003198.1	2566467	2567606	-	1249045	-	STY2730	NP_457026.1	379	-	glycerate kinase
chr	NC_003198.1	2567612	2568880	-	1249046	-	STY2731	NP_457027.1	422	-	permease
chr	NC_003198.1	2570412	2571479	-	1249048	-	STY2734	NP_457028.1	355	-	permease PerM
chr	NC_003198.1	2571687	2573150	+	1249049	-	STY2735	NP_457029.1	487	-	hypothetical protein STY2735
chr	NC_003198.1	2573190	2573549	+	1249050	-	STY2736	NP_457030.1	119	-	arsenate reductase
chr	NC_003198.1	2573576	2574301	-	1249051	-	STY2737	NP_457031.1	241	-	DNA replication initiation factor
chr	NC_003198.1	2574372	2575661	-	1249052	-	STY2738	NP_457032.1	429	-	uracil permease
chr	NC_003198.1	2575749	2576375	-	1249053	-	STY2739	NP_457033.1	208	-	uracil phosphoribosyltransferase
chr	NC_003198.1	2576788	2577825	+	1249054	-	STY2740	NP_457034.1	345	-	phosphoribosylformylglycinamidine cyclo-ligase
chr	NC_003198.1	2577825	2578463	+	1249055	-	STY2741	NP_457035.1	212	-	phosphoribosylglycinamidine myltransferase
chr	NC_003198.1	2578652	2580718	+	1249056	-	STY2742	NP_457036.1	688	-	polyphosphate kinase
chr	NC_003198.1	2580723	2582264	+	1249057	-	STY2743	NP_457037.1	513	-	exopolyphosphatase
chr	NC_003198.1	2582300	2584513	-	1249058	-	STY2744	NP_457038.1	737	-	hypothetical protein STY2744
chr	NC_003198.1	2585891	2586430	+	1249062	-	STY2748	NP_457041.1	179	-	hypothetical protein STY2748
chr	NC_003198.1	2587671	2589248	-	1249065	-	STY2751	NP_457044.1	525	-	GMP synthase
chr	NC_003198.1	2589318	2590790	-	1249066	-	STY2752	NP_457045.1	490	-	inosine-5\'-monophosphate dehydrogenase
chr	NC_003198.1	2590945	2592294	+	1249067	-	STY2753	NP_457046.1	449	-	exodeoxyribonuclease large subunit
chr	NC_003198.1	2597945	2599525	-	1249069	-	STY2756	NP_457047.1	526	-	hypothetical protein STY2756
chr	NC_003198.1	2605324	2611716	-	1249071	-	STY2760	NP_457048.1	2130	-	hypothetical protein STY2760
chr	NC_003198.1	2611836	2612801	-	1249072	-	STY2761	NP_457049.1	321	-	hypothetical protein STY2761
chr	NC_003198.1	2615397	2615618	-	1249074	-	STY2763a	NP_457050.1	73	-	hypothetical protein STY2763a
chr	NC_003198.1	2615707	2617179	-	1249075	-	STY2764	NP_457051.1	490	-	GTP-binding protein
chr	NC_003198.1	2617298	2618476	-	1249076	-	STY2765	NP_457052.1	392	-	lipoprotein
chr	NC_003198.1	2618487	2619107	-	1249077	-	STY2766	NP_457053.1	206	-	hypothetical protein STY2766
chr	NC_003198.1	2619121	2620395	-	1249078	-	STY2767	NP_457054.1	424	-	histidyl-tRNA synthetase
chr	NC_003198.1	2620506	2621624	-	1249079	-	STY2768	NP_457055.1	372	-	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
chr	NC_003198.1	2621651	2622625	-	1249080	-	STY2769	NP_457056.1	324	-	DNA-binding protein
chr	NC_003198.1	2622919	2624085	-	1249081	-	STY2770	NP_457057.1	388	-	ribosomal RNA large subunit methyltransferase N
chr	NC_003198.1	2624292	2624723	-	1249082	-	STY2771	NP_457058.1	143	-	nucleoside diphosphate kinase
chr	NC_003198.1	2624844	2625707	-	1249083	-	STY2772	NP_457059.1	287	-	polyferredoxin
chr	NC_003198.1	2625707	2626516	-	1249084	-	STY2773	NP_457060.1	269	-	anaerobic reductase protein
chr	NC_003198.1	2626509	2627138	-	1249085	-	STY2774	NP_457061.1	209	-	anaerobic reductase protein
chr	NC_003198.1	2629668	2631983	-	1249087	pbpC	STY2777	NP_457062.1	771	-	penicillin-binding protein 1C
chr	NC_003198.1	2631984	2636918	-	1249088	-	STY2778	NP_457063.1	1644	-	lipoprotein
chr	NC_003198.1	2637127	2637969	+	1249089	-	STY2779	NP_457064.1	280	-	thiosulfate sulfurtransferase
chr	NC_003198.1	2638216	2638884	+	1249090	-	STY2780	NP_457065.1	222	-	hypothetical protein STY2780
chr	NC_003198.1	2639453	2640238	-	1249091	-	STY2781	NP_457066.1	261	-	enhanced serine sensitivity protein SseB
chr	NC_003198.1	2640339	2641622	-	1249092	-	STY2782	NP_457067.1	427	-	peptidase B
chr	NC_003198.1	2641676	2641876	-	1249093	-	STY2783	NP_457068.1	66	-	hypothetical protein STY2783
chr	NC_003198.1	2641888	2642223	-	1249094	-	STY2784	NP_457069.1	111	-	ferredoxin
chr	NC_003198.1	2642225	2644075	-	1249095	-	STY2785	NP_457070.1	616	-	chaperone protein HscA
chr	NC_003198.1	2644088	2644603	-	1249096	-	STY2786	NP_457071.1	171	-	chaperone protein HscB
chr	NC_003198.1	2644800	2645123	-	1249097	-	STY2787	NP_457072.1	107	-	iron-sulfur cluster assembly protein
chr	NC_003198.1	2645152	2645538	-	1249098	nifU	STY2788	NP_457073.1	128	-	NifU-like protein
chr	NC_003198.1	2645566	2646780	-	1249099	-	STY2789	NP_457074.1	404	-	L-cysteine desulfurase
chr	NC_003198.1	2646961	2647455	-	1249100	-	STY2790	NP_457075.1	164	-	DNA-binding transcriptional regulator IscR
chr	NC_003198.1	2647697	2648428	-	1249101	-	STY2791	NP_457076.1	243	-	RNA methyltransferase
chr	NC_003198.1	2648547	2649350	+	1249102	-	STY2792	NP_457077.1	267	-	extragenic suppressor protein SuhB
chr	NC_003198.1	2649495	2650373	+	1249103	-	STY2793	NP_457078.1	292	-	hypothetical protein STY2793
chr	NC_003198.1	2650555	2651598	+	1249104	asrA	STY2794	NP_457079.1	347	-	anaerobic sulfite reductase subunit A
chr	NC_003198.1	2651602	2652420	+	1249105	asrB	STY2795	NP_457080.1	272	-	anaerobic sulfite reductase subunit B
chr	NC_003198.1	2652431	2653444	+	1249106	asrC	STY2796	NP_457081.1	337	-	anaerobic sulfite reductase subunit C
chr	NC_003198.1	2654421	2655059	-	1249108	-	STY2799	NP_457082.1	212	-	ABC transporter substrate-binding protein
chr	NC_003198.1	2655185	2656462	+	1249109	-	STY2800	NP_457083.1	425	-	stationary phase inducible protein CsiE
chr	NC_003198.1	2656457	2657596	-	1249110	-	STY2801	NP_457084.1	379	-	3-phenylpropionic acid transporter
chr	NC_003198.1	2657781	2659034	-	1249111	-	STY2802	NP_457085.1	417	-	serine hydroxymethyltransferase
chr	NC_003198.1	2659359	2660549	+	1249112	-	STY2803	NP_457086.1	396	-	flavohemoprotein
chr	NC_003198.1	2660730	2662274	+	1249113	-	STY2804	NP_457087.1	514	-	transcriptional activator CadC
chr	NC_003198.1	2662623	2663954	+	1249114	-	STY2805	NP_457088.1	443	-	cadaverine/lysine antiporter
chr	NC_003198.1	2664037	2666181	+	1249115	-	STY2806	NP_457089.1	714	-	lysine decarboxylase
chr	NC_003198.1	2666237	2667697	+	1249116	-	STY2807	NP_457090.1	486	-	transmembrane transport protein
chr	NC_003198.1	2667746	2668084	-	1249117	-	STY2808	NP_457091.1	112	-	nitrogen regulatory protein P-II
chr	NC_003198.1	2668161	2669498	-	1249118	-	STY2809	NP_457092.1	445	-	transcriptional regulator
chr	NC_003198.1	2669495	2670259	-	1249119	-	STY2810	NP_457093.1	254	-	hypothetical protein STY2810
chr	NC_003198.1	2670261	2671646	-	1249120	-	STY2811	NP_457094.1	461	-	sensor kinase protein
chr	NC_003198.1	2672341	2676228	-	1249121	-	STY2812	NP_457095.1	1295	-	phosphoribosylformylglycineamide synthetase
chr	NC_003198.1	2678079	2678630	-	1249123	-	STY2814	NP_457097.1	183	-	hypothetical protein STY2814
chr	NC_003198.1	2678655	2679290	-	1249124	-	STY2815	NP_457098.1	211	-	hypothetical protein STY2815
chr	NC_003198.1	2679294	2680655	-	1249125	-	STY2816	NP_457099.1	453	-	PTS system transporter subunit IIBC
chr	NC_003198.1	2680666	2681559	-	1249126	-	STY2817	NP_457100.1	297	-	phophosugar binding protein
chr	NC_003198.1	2681675	2682523	+	1249127	yfhH	STY2818	NP_457101.1	282	-	transcriptional regulator
chr	NC_003198.1	2682562	2683479	-	1249128	-	STY2819	NP_457102.1	305	-	oxidoreductase
chr	NC_003198.1	2683501	2684697	-	1249129	-	STY2820	NP_457103.1	398	-	transmembrane transport protein
chr	NC_003198.1	2684813	2685724	+	1249130	-	STY2821	NP_457104.1	303	-	transcriptional regulator
chr	NC_003198.1	2685777	2686037	+	1249131	-	STY2822	NP_457105.1	86	-	ferredoxin
chr	NC_003198.1	2686149	2686529	-	1249132	-	STY2823	NP_457106.1	126	-	holo
chr	NC_003198.1	2686529	2687260	-	1249133	-	STY2824	NP_457107.1	243	-	pyridoxal phosphate biosynthetic protein
chr	NC_003198.1	2687272	2688000	-	1249134	-	STY2825	NP_457108.1	242	-	DNA repair protein RecO
chr	NC_003198.1	2688012	2688917	-	1249135	-	STY2826	NP_457109.1	301	-	GTP-binding protein
chr	NC_003198.1	2688914	2689594	-	1249136	-	STY2827	NP_457110.1	226	-	ribonuclease III
chr	NC_003198.1	2689868	2690842	-	1249137	-	STY2828	NP_457111.1	324	-	signal peptidase I
chr	NC_003198.1	2690859	2692658	-	1249138	-	STY2829	NP_457112.1	599	-	GTP-binding protein LepA
chr	NC_003198.1	2692917	2693396	-	1249139	-	STY2830	NP_457113.1	159	-	sigma-E factor regulatory protein RseC
chr	NC_003198.1	2693393	2694349	-	1249140	-	STY2831	NP_457114.1	318	-	sigma-E factor regulatory protein RseB
chr	NC_003198.1	2694349	2694999	-	1249141	-	STY2832	NP_457115.1	216	-	sigma-E factor negative regulatory protein
chr	NC_003198.1	2695031	2695606	-	1249142	-	STY2833	NP_457116.1	191	-	RNA polymerase sigma-E factor
chr	NC_003198.1	2696031	2697653	+	1249143	-	STY2834	NP_457117.1	540	-	L-aspartate oxidase
chr	NC_003198.1	2697638	2698375	-	1249144	-	STY2835	NP_457118.1	245	-	O-methyltransferase
chr	NC_003198.1	2698505	2699839	+	1249145	-	STY2836	NP_457119.1	444	-	ATP-dependent RNA helicase SrmB
chr	NC_003198.1	2700857	2701444	+	1249147	-	STY2838	NP_457120.1	195	-	cysteine/O-acetylserine exporter
chr	NC_003198.1	2701506	2701889	-	1249148	-	STY2839	NP_457121.1	127	-	autonomous glycyl radical cofactor GrcA
chr	NC_003198.1	2702208	2702897	+	1249149	-	STY2840	NP_457122.1	229	-	uracil-DNA glycosylase
chr	NC_003198.1	2703013	2704050	-	1249150	-	STY2841	NP_457123.1	345	-	RNA methyltransferase
chr	NC_003198.1	2704254	2704673	+	1249151	-	STY2842	NP_457124.1	139	-	thioredoxin 2
chr	NC_003198.1	2704746	2705426	+	1249152	-	STY2843	NP_457125.1	226	-	hypothetical protein STY2843
chr	NC_003198.1	2705480	2708140	+	1249153	-	STY2844	NP_457126.1	886	-	acyl-CoA synthetase
chr	NC_003198.1	2708255	2709610	+	1249154	-	STY2845	NP_457127.1	451	-	CDP-diacylglycerol-serine O-phosphatidyltransferase
chr	NC_003198.1	2709655	2709978	+	1249155	-	STY2846	NP_457128.1	107	-	hypothetical protein STY2846
chr	NC_003198.1	2709975	2711276	-	1249156	-	STY2847	NP_457129.1	433	-	alpha-ketoglutarate permease
chr	NC_003198.1	2711380	2711835	-	1249157	-	STY2848	NP_457130.1	151	-	hypothetical protein STY2848
chr	NC_003198.1	2717996	2720569	-	1249161	-	STY2849	NP_457131.1	857	-	protein disaggregation chaperone ClpB
chr	NC_003198.1	2720699	2721430	-	1249162	-	STY2850	NP_457132.1	243	-	hypothetical protein STY2850
chr	NC_003198.1	2721427	2722407	-	1249163	-	STY2851	NP_457133.1	326	-	ftsH suppressor protein SfhB
chr	NC_003198.1	2722539	2723276	+	1249164	-	STY2852	NP_457134.1	245	-	lipoprotein
chr	NC_003198.1	2723548	2723886	+	1249165	-	STY2853	NP_457135.1	112	-	sigma(54) modulation protein
chr	NC_003198.1	2723990	2724037	+	1249166	-	STY2853a	NP_457136.1	15	-	phe leader peptide
chr	NC_003198.1	2724137	2725297	+	1249167	-	STY2854	NP_457137.1	386	-	bifunctional chorismate mutase/prephenate dehydrogenase
chr	NC_003198.1	2725258	2726166	-	1249168	-	STY2855	NP_457138.1	302	-	hypothetical protein STY2855
